geoid,geoid20,year,denom_totalarea,existing_canopy_count,existing_canopy_pct,possible_canopy_count,possible_canopy_pct
1400000US06037240902,6037240902,2016,7743698.5,826525.125,10.673519,4057566.25,52.3983
1400000US06037241001,6037241001,2016,9690149,1027914.6875,10.607832,4065055.5,41.950394
1400000US06037241002,6037241002,2016,7641098.5,1065375,13.942695,3761817.25,49.231365
1400000US06037241110,6037241110,2016,5237437.5,559743.75,10.687359,2625454.75,50.128613
1400000US06037241120,6037241120,2016,7106709.5,722095.3125,10.160754,3035489,42.713001
1400000US06037241201,6037241201,2016,5229562.5,648014.0625,12.391363,2297657.75,43.935947
1400000US06037241202,6037241202,2016,12494733,1279950.25,10.243918,5186156,41.506737
1400000US06037241300,6037241300,2016,5623804.5,602775,10.718278,2491481.25,44.302414
1400000US06037241400,6037241400,2016,6120349.5,831126.8125,13.579728,2753657.5,44.991833
1400000US06037242000,6037242000,2016,6943472,1042495.3125,15.014035,3461681.25,49.85519
1400000US06037242100,6037242100,2016,4929748.75,299155.53125,6.0683727,3016172.875,61.183094
1400000US06037242201,6037242201,2016,4405503.5,777043.0625,17.638008,1911444.75,43.387657
1400000US06037242202,6037242202,2016,4340781,765627.3125,17.638008,1883363.125,43.387657
1400000US06037242300,6037242300,2016,6740086,1027912.5,15.250732,3059325,45.389999
1400000US06037242600,6037242600,2016,5118637.5,472682.8125,9.2345438,2787932.75,54.466305
1400000US06037242700,6037242700,2016,10933566,1378786,12.610579,5465320.5,49.986622
1400000US06037243001,6037243001,2016,3752393.734375,604770.46484375,16.116924,1602523.29296875,42.706692
1400000US06037243002,6037243002,2016,4241085.109375,683790.9150390625,16.123018,1810786.01953125,42.696289
1400000US06037243100,6037243100,2016,6255194.5,858121.4375,13.718541,2927542.25,46.801777
1400000US06037261102,6037261102,2016,85325792,46577288,54.587585,28750928,33.695473
1400000US06037261103,6037261103,2016,22337396,11805294,52.849911,8022135,35.913475
1400000US06037261104,6037261104,2016,49357748,26085526,52.849911,17726082,35.913475
1400000US06037261200,6037261200,2016,75726000,45016828,59.446991,23168332,30.59495
1400000US06037262100,6037262100,2016,94394192,52839576,55.97757,31068084,32.913132
1400000US06037262200,6037262200,2016,92066920,40948224,44.476585,37462452,40.69046
1400000US06037262301,6037262301,2016,140407168,61322232,43.674572,71668288,51.043182
1400000US06037262302,6037262302,2016,32938552,13829541,41.985882,11897466,36.120186
1400000US06037262303,6037262303,2016,28063068,12608789,44.930187,8676042,30.916227
1400000US06037262400,6037262400,2016,121237200,69883000,57.641548,42920704,35.402256
1400000US06037262501,6037262501,2016,17640056,5828048.5,33.038719,6614986,37.499802
1400000US06037262601,6037262601,2016,38833508,15926511,41.012291,17021878,43.832966
1400000US06037262604,6037262604,2016,59726792,21600400,36.165344,25922486,43.401772
1400000US06037262704,6037262704,2016,19652710,5312278,27.030766,8855072,45.057766
1400000US06037262706,6037262706,2016,24254226,5308608,21.887352,12126755,49.998524
1400000US06037262802,6037262802,2016,35452960,13132496,37.04203,14654326,41.334564
1400000US06037264000,6037264000,2016,20153152,7245942,35.954384,6489140.5,32.199135
1400000US06037264102,6037264102,2016,4229465.5,1463526.5,34.603107,1120064,26.482401
1400000US06037264103,6037264103,2016,2506795.25,429679.6875,17.140598,510735.9375,20.37406
1400000US06037264303,6037264303,2016,2328731.5,286583.21875,12.306409,580585.3125,24.931398
1400000US06037264304,6037264304,2016,2191321.75,269673.03125,12.30641,546327.1875,24.9314
1400000US06037264305,6037264305,2016,14446826.234375,3345406.92578125,23.156691,6733945.55859375,46.611938
1400000US06037264306,6037264306,2016,3828570.75,885426.5625,23.126818,1789632.375,46.744137
1400000US06037265100,6037265100,2016,25427632,9238729,36.333424,12029251,47.307793
1400000US06037265201,6037265201,2016,4744617,1661906.25,35.027195,1306068.75,27.52738
1400000US06037265203,6037265203,2016,3332041.5,722323.875,21.678118,861862.8125,25.86591
1400000US06037265204,6037265204,2016,2851000.75,618043.3125,21.678118,737437.25,25.86591
1400000US06037265301,6037265301,2016,17108746,5113153,29.886194,5881725,34.378468
1400000US06037265303,6037265303,2016,1572032.75,372557.8125,23.699112,345571.875,21.982485
1400000US06037265304,6037265304,2016,1400386,304481.25,21.742666,342857.8125,24.483093
1400000US06037265306,6037265306,2016,995814.875,162767.8125,16.345188,311795.15625,31.310555
1400000US06037265307,6037265307,2016,2323568,379791.5625,16.345188,727522,31.310553
1400000US06037265410,6037265410,2016,7663944.875,2341719.71875,30.555017,2421197.375,31.592051
1400000US06037265420,6037265420,2016,7806937.5,2637168.75,33.779812,2078325,26.621515
1400000US06037265521,6037265521,2016,1405875.125,267463.1875,19.024675,391524.84375,27.84919
1400000US06037265522,6037265522,2016,2709684.25,515508.6875,19.024677,754625.1875,27.849194
1400000US06037265523,6037265523,2016,3613514.25,686122.3125,18.987675,1285918.875,35.58638
1400000US06037265524,6037265524,2016,4577118,869088.25,18.987675,1628830.5,35.586376
1400000US06037265601,6037265601,2016,6693933,1373470.25,20.518135,2580876.5,38.555458
1400000US06037265602,6037265602,2016,3587568.75,909014.0625,25.337885,1025015.625,28.571316
1400000US06037265701,6037265701,2016,9215700,2190915,23.773724,4128088,44.794079
1400000US06037265702,6037265702,2016,4032862.5,958761.5625,23.773724,1806483.625,44.794079
1400000US06037267101,6037267101,2016,5231085.5,1403126.125,26.822847,1417503.625,27.097696
1400000US06037267102,6037267102,2016,6690258.5,1794517.75,26.822845,1812905.875,27.097696
1400000US06037267201,6037267201,2016,6477685.5,1332517.75,20.570892,1903211.875,29.381048
1400000US06037267202,6037267202,2016,6218323.5,1279164.625,20.570892,1827008.625,29.381048
1400000US06037267300,6037267300,2016,4628756,460462.5,9.9478674,1570809.375,33.935886
1400000US06037267403,6037267403,2016,2507179,406305.625,16.205688,730172.25,29.12326
1400000US06037267404,6037267404,2016,3061814,468885.9375,15.313992,1207195.25,39.427452
1400000US06037267405,6037267405,2016,2299558,263441.09375,11.456162,654969.375,28.482403
1400000US06037267406,6037267406,2016,2315248.25,265238.59375,11.456162,659438.375,28.482405
1400000US06037267502,6037267502,2016,4680379.5,808396.875,17.272038,1579106.25,33.73885
1400000US06037267503,6037267503,2016,2126527.5,270205,12.706396,706948.9375,33.244289
1400000US06037267504,6037267504,2016,2758672.5,350527.8125,12.706394,917101.0625,33.244289
1400000US06037267600,6037267600,2016,13617436,1776276.5,13.044133,5171723.5,37.978687
1400000US06037267700,6037267700,2016,8753031,1039466.3125,11.875502,2887276.75,32.986023
1400000US06037267800,6037267800,2016,12412927,2633189,21.21328,4163990.5,33.545597
1400000US06037267901,6037267901,2016,11999714,2122551.5,17.688351,4312223.5,35.93605
1400000US06037267902,6037267902,2016,8366751.5,2111990.5,25.242659,2600156.25,31.07725
1400000US06037269000,6037269000,2016,24672027.734375,7144438.23828125,28.957645,9868083.90234375,39.997051
1400000US06037269100,6037269100,2016,8996752,1790803.125,19.904997,2961407.75,32.916409
1400000US06037269300,6037269300,2016,23774554,7205231,30.306482,10384200,43.677792
1400000US06037269500,6037269500,2016,14848730,4575708,30.815483,4840249,32.597057
1400000US06037269601,6037269601,2016,3570918.75,405829.6875,11.364854,1347300,37.729786
1400000US06037269602,6037269602,2016,3125011,558309.375,17.865837,1063687.5,34.03788
1400000US06037269700,6037269700,2016,9713166,1951889,20.095291,3438787.5,35.403362
1400000US06037269800,6037269800,2016,4998558,1003218.75,20.070164,1437384.375,28.755981
1400000US06037269903,6037269903,2016,3036417.25,337359.375,11.110442,1035168.75,34.091782
1400000US06037269905,6037269905,2016,2540826.5,205410.9375,8.0844145,896850,35.297569
1400000US06037269906,6037269906,2016,2244122,343701.5625,15.315637,685153.125,30.53101
1400000US06037269907,6037269907,2016,2988829.75,398109.375,13.319908,849304.6875,28.41596
1400000US06037269908,6037269908,2016,1777818.625,226451.46875,12.737602,571671.3125,32.155773
1400000US06037269909,6037269909,2016,1803604.875,229736.03125,12.737603,579963.0625,32.155773
1400000US06037270101,6037270101,2016,4038486,624252.8125,15.457595,1148457.375,28.43782
1400000US06037270102,6037270102,2016,2118065.5,327402,15.457596,602331.6875,28.437822
1400000US06037270200,6037270200,2016,8124806,1304198.5,16.052057,2782350,34.245125
1400000US06037270300,6037270300,2016,10546988,1419271.875,13.456656,4677061,44.344994
1400000US06037271100,6037271100,2016,8638678,2163684.5,25.046476,2610872,30.223051
1400000US06037271200,6037271200,2016,5692423,892542,15.679474,1590084.75,27.933355
1400000US06037271300,6037271300,2016,15706945,3569141.5,22.723333,5806346,36.966743
1400000US06037271400,6037271400,2016,12342052,3202186,25.94533,4599253,37.264896
1400000US06037271500,6037271500,2016,9763158,2376520.25,24.341717,3730106.25,38.20594
1400000US06037271600,6037271600,2016,9641391,2448857.75,25.399424,3294084.5,34.166073
1400000US06037271702,6037271702,2016,7571411.5,1536036.5,20.287321,2632023.25,34.76265
1400000US06037271703,6037271703,2016,4889294.5,1376323.625,28.149738,1458956.125,29.839809
1400000US06037271704,6037271704,2016,5863497.5,1650559.25,28.149738,1749656.375,29.839808
1400000US06037271801,6037271801,2016,5175669.5,1003031.3125,19.37974,1726653.75,33.360973
1400000US06037271803,6037271803,2016,2453344.75,375996.125,15.325858,876338.875,35.720169
1400000US06037271804,6037271804,2016,3743535,573728.875,15.325858,1337197,35.720169
1400000US06037271901,6037271901,2016,7099626.375,1450427.34375,20.429628,2568320.515625,36.17543
1400000US06037271902,6037271902,2016,9962859,2766937.5,27.772526,3193509.5,32.054146
1400000US06037272100,6037272100,2016,12906788,3253612.5,25.208538,4491351.5,34.798367
1400000US06037272201,6037272201,2016,2790703,468196.875,16.777023,927309.375,33.228523
1400000US06037272202,6037272202,2016,3345117.25,622617.1875,18.612717,1101951.5,32.942089
1400000US06037272301,6037272301,2016,6468300,1580231.25,24.430395,2382792.25,36.837997
1400000US06037272302,6037272302,2016,5461186,1013821.875,18.564135,2016014,36.915314
1400000US06037273100,6037273100,2016,12612700,2906891.5,23.047337,5418742.5,42.962589
1400000US06037273200,6037273200,2016,6917540.5,1499470.25,21.67635,2357873.5,34.08543
1400000US06037273300,6037273300,2016,6140517,1242421.875,20.233181,1955081.25,31.839033
1400000US06037273403,6037273403,2016,3775963.25,441299.59375,11.687074,1631959.875,43.219696
1400000US06037273404,6037273404,2016,2048760.25,239440.109375,11.687073,885467.9375,43.219696
1400000US06037273502,6037273502,2016,5948240.5,864210.9375,14.52885,1978973.5,33.269897
1400000US06037273600,6037273600,2016,6338559.5,1723176.5,27.185617,1592184.375,25.119026
1400000US06037273700,6037273700,2016,7439737.5,2007393.75,26.98205,2276507.75,30.599302
1400000US06037273800,6037273800,2016,7895503,1651964,20.922848,3069717.25,38.879311
1400000US06037273902,6037273902,2016,9297281,1826451.5,19.645006,3395812.5,36.524792
1400000US06037274100,6037274100,2016,6716250,1166512.5,17.368509,2202764,32.797527
1400000US06037274202,6037274202,2016,9705374,860700.1875,8.8682842,5088120.5,52.425804
1400000US06037275101,6037275101,2016,3656864,590736.75,16.15419,1539228.25,42.09148
1400000US06037275102,6037275102,2016,6593658.203125,1366988.225585938,20.731863,2604653.1015625,39.502399
1400000US06037275200,6037275200,2016,5013112.5,907804.6875,18.108604,1845745.25,36.818348
1400000US06037275311,6037275311,2016,13439700,2446214,18.201403,5382394,40.04847
1400000US06037275312,6037275312,2016,8613224,1190779.625,13.825016,4358337.5,50.600536
1400000US06037275313,6037275313,2016,10246473,1416576.625,13.825017,5184770,50.600533
1400000US06037275400,6037275400,2016,8085136,1251056.25,15.473534,2955417.25,36.553711
1400000US06037275500,6037275500,2016,8316323.5,1405884.375,16.905119,3940425,47.381813
1400000US06037275603,6037275603,2016,11023492,1794440.625,16.278332,4114132.75,37.321503
1400000US06037275604,6037275604,2016,16406739,2426173.5,14.787664,6964605,42.449661
1400000US06037275605,6037275605,2016,11040306,1632603.375,14.787664,4686572,42.449657
1400000US06037276000,6037276000,2016,25118282,4731314,18.836138,9249567,36.824043
1400000US06037276101,6037276101,2016,3485857.25,562190.875,16.127766,1459340.125,41.864597
1400000US06037276102,6037276102,2016,7004233.5,1129626.375,16.127766,2932294.25,41.864597
1400000US06037276400,6037276400,2016,13703555,2792939,20.381128,5353551.5,39.066879
1400000US06037276500,6037276500,2016,12848569,2718703,21.159578,5902312.5,45.937508
1400000US06037276601,6037276601,2016,23738738,3544186,14.929968,13654069,57.518093
1400000US06037276605,6037276605,2016,2558813.5,532913.3125,20.826578,750185.5,29.317709
1400000US06037276606,6037276606,2016,2333755.25,486041.375,20.826578,684203.5625,29.317709
1400000US06037276607,6037276607,2016,5126372,1012993.3125,19.760433,2032048.5,39.639114
1400000US06037276608,6037276608,2016,3863209,763386.875,19.760435,1531342,39.639118
1400000US06037277000,6037277000,2016,24707784,4824914,19.52791,11090334,44.885994
1400000US06037277100,6037277100,2016,13268088,2794132.5,21.059044,5394189,40.655361
1400000US06037277200,6037277200,2016,11219189,857053.125,7.6391716,6100158,54.37254
1400000US06037277400,6037277400,2016,6829664,1001123.4375,14.658458,4016123.5,58.804115
1400000US06037278001,6037278001,2016,17386988,2319412.5,13.339932,9769823,56.19043
1400000US06037278102,6037278102,2016,16780148,1686951.5,10.053258,11281627,67.231987
1400000US06037291110,6037291110,2016,7629004.5,999815.625,13.105453,3282440.5,43.025803
1400000US06037291120,6037291120,2016,7521806,567056.25,7.5388312,3263175,43.382866
1400000US06037291130,6037291130,2016,13938539,1476548.5,10.59328,6416170.5,46.031872
1400000US06037291210,6037291210,2016,13335652,1330762.5,9.9789839,6041067,45.300125
1400000US06037291220,6037291220,2016,8801325,1081546.875,12.288455,3561426.5,40.464664
1400000US06037291300,6037291300,2016,25332274,2864188,11.306479,13880828,54.795033
1400000US06037292001,6037292001,2016,37994968,3514360.25,9.2495413,18498872,48.687691
1400000US06037292002,6037292002,2016,5041291.5,466296.375,9.2495422,2454488.75,48.687698
1400000US06037293203,6037293203,2016,5021027,600547.8125,11.960657,2405205.5,47.90266
1400000US06037293204,6037293204,2016,6523408.5,780242.5,11.960657,3124886.25,47.90266
1400000US06037293205,6037293205,2016,6853924.5,571313.9375,8.3355742,3325873.75,48.525101
1400000US06037293206,6037293206,2016,4495511.5,374726.71875,8.3355751,2181451.5,48.525101
1400000US06037293301,6037293301,2016,9011236,940795.3125,10.440248,4079756.25,45.274101
1400000US06037293302,6037293302,2016,12004172,1596796.875,13.302016,5346253,44.536625
1400000US06037293304,6037293304,2016,6129379.5,667420.3125,10.888872,2645550,43.161793
1400000US06037293306,6037293306,2016,6594426.5,1613954.5,24.474524,2274007.25,34.483776
1400000US06037293307,6037293307,2016,3636042.25,352532.8125,9.695509,1559081.25,42.878525
1400000US06037294110,6037294110,2016,10666218,1097408.5,10.288637,5449774.5,51.093784
1400000US06037294120,6037294120,2016,16710919,654918.75,3.9191067,12224011,73.149841
1400000US06037294200,6037294200,2016,10296422,1193006.25,11.58661,4664517,45.302311
1400000US06037294301,6037294301,2016,7669729.5,1010250,13.171912,4080375,53.201027
1400000US06037294302,6037294302,2016,9132441,1080436,11.830747,3665545.25,40.13763
1400000US06037294410,6037294410,2016,8959908,1219190.625,13.607178,4070320.25,45.428146
1400000US06037294421,6037294421,2016,7166039.5,830729.375,11.592587,3228216.25,45.04882
1400000US06037294510,6037294510,2016,5542579.5,790115.625,14.255378,2332912.5,42.090736
1400000US06037294520,6037294520,2016,5212673.5,783675,15.034032,2277773.5,43.696838
1400000US06037294610,6037294610,2016,8805361,1777556.25,20.187204,3911147,44.417793
1400000US06037294620,6037294620,2016,9106270,991659.375,10.889853,4480509.5,49.202469
1400000US06037294701,6037294701,2016,18807300,1026210.9375,5.45645,11449505,60.877983
1400000US06037294810,6037294810,2016,3438520.25,360829.6875,10.493749,1541981.25,44.844326
1400000US06037294820,6037294820,2016,4128356.25,382415.625,9.2631454,1829264,44.309742
1400000US06037294830,6037294830,2016,9513914,726131.25,7.6323085,5292042,55.624237
